"ID","Length","Symbol"
"ENSG00000049860",5015,"HEXB"
"ENSG00000049883",12115,"PTCD2"
"ENSG00000050030",12338,"NEXMIF"
"ENSG00000050130",4350,"JKAMP"
"ENSG00000050165",11958,"DKK3"
"ENSG00000050327",5818,"ARHGEF5"
"ENSG00000050344",4303,"NFE2L3"
"ENSG00000050393",6057,"MCUR1"
"ENSG00000050405",6291,"LIMA1"
"ENSG00000050426",6032,"LETMD1"
"ENSG00000050438",17920,"SLC4A8"
"ENSG00000050555",8939,"LAMC3"
"ENSG00000050628",10287,"PTGER3"
"ENSG00000050730",3749,"TNIP3"
"ENSG00000050748",8955,"MAPK9"
"ENSG00000050767",4359,"COL23A1"
"ENSG00000050820",9199,"BCAR1"
"ENSG00000051009",4726,"FHIP1B"
"ENSG00000051108",5062,"HERPUD1"
"ENSG00000051128",3422,"HOMER3"
"ENSG00000051180",3084,"RAD51"
"ENSG00000051341",9185,"POLQ"
"ENSG00000051382",8203,"PIK3CB"
"ENSG00000051523",4161,"CYBA"
"ENSG00000051596",3449,"THOC3"
"ENSG00000051620",10352,"HEBP2"
"ENSG00000051825",10304,"MPHOSPH9"
"ENSG00000052126",36233,"PLEKHA5"
"ENSG00000052344",2975,"PRSS8"
"ENSG00000052723",5894,"SIKE1"
"ENSG00000052749",8530,"RRP12"
"ENSG00000052795",10981,"FNIP2"
"ENSG00000052802",2852,"MSMO1"
"ENSG00000052841",11296,"TTC17"
"ENSG00000052850",5727,"ALX4"
"ENSG00000053108",6710,"FSTL4"
"ENSG00000053254",11154,"FOXN3"
"ENSG00000053328",3839,"METTL24"
"ENSG00000053371",3753,"AKR7A2"
"ENSG00000053372",2556,"MRTO4"
"ENSG00000053438",1329,"NNAT"
"ENSG00000053501",3163,"USE1"
"ENSG00000053524",20884,"MCF2L2"
"ENSG00000053702",2814,"NRIP2"
"ENSG00000053747",14488,"LAMA3"
"ENSG00000053770",13019,"AP5M1"
"ENSG00000053900",7444,"ANAPC4"
"ENSG00000053918",4920,"KCNQ1"
"ENSG00000054116",3527,"TRAPPC3"
"ENSG00000054118",4720,"THRAP3"
"ENSG00000054148",1612,"PHPT1"
"ENSG00000054179",2640,"ENTPD2"
"ENSG00000054219",8805,"LY75"
"ENSG00000054267",11073,"ARID4B"
"ENSG00000054277",3724,"OPN3"
"ENSG00000054282",5321,"SDCCAG8"
"ENSG00000054356",8228,"PTPRN"
"ENSG00000054392",6645,"HHAT"
"ENSG00000054523",18915,"KIF1B"
"ENSG00000054598",3983,"FOXC1"
"ENSG00000054611",5315,"TBC1D22A"
"ENSG00000054654",32359,"SYNE2"
"ENSG00000054690",10828,"PLEKHH1"
"ENSG00000054793",8073,"ATP9A"
"ENSG00000054796",1823,"SPO11"
"ENSG00000054803",3154,"CBLN4"
"ENSG00000054938",3114,"CHRDL2"
"ENSG00000054965",7887,"FAM168A"
"ENSG00000054967",6187,"RELT"
"ENSG00000054983",6736,"GALC"
"ENSG00000055044",3274,"NOP58"
"ENSG00000055070",4742,"SZRD1"
"ENSG00000055118",7419,"KCNH2"
"ENSG00000055130",4152,"CUL1"
"ENSG00000055147",6523,"FAM114A2"
"ENSG00000055163",10564,"CYFIP2"
"ENSG00000055208",6109,"TAB2"
"ENSG00000055211",2250,"GINM1"
"ENSG00000055332",11036,"EIF2AK2"
"ENSG00000055483",9269,"USP36"
"ENSG00000055609",53322,"KMT2C"
"ENSG00000055732",6624,"MCOLN3"
"ENSG00000055813",4114,"CCDC85A"
"ENSG00000055917",6979,"PUM2"
"ENSG00000055950",3578,"MRPL43"
"ENSG00000055955",4659,"ITIH4"
"ENSG00000055957",4541,"ITIH1"
"ENSG00000056050",1422,"HPF1"
"ENSG00000056097",6771,"ZFR"
"ENSG00000056277",4638,"ZNF280C"
"ENSG00000056291",2499,"NPFFR2"
"ENSG00000056487",6007,"PHF21B"
"ENSG00000056558",4476,"TRAF1"
"ENSG00000056586",11563,"RC3H2"
"ENSG00000056678",330,"KIFC1"
"ENSG00000056736",3044,"IL17RB"
"ENSG00000056972",12634,"TRAF3IP2"
"ENSG00000056998",3612,"GYG2"
"ENSG00000057019",11280,"DCBLD2"
"ENSG00000057149",1707,"SERPINB3"
"ENSG00000057252",7005,"SOAT1"
"ENSG00000057294",10312,"PKP2"
"ENSG00000057468",3270,"MSH4"
"ENSG00000057593",3799,"F7"
"ENSG00000057608",3919,"GDI2"
"ENSG00000057657",6750,"PRDM1"
"ENSG00000057663",5655,"ATG5"
"ENSG00000057704",6512,"TMCC3"
"ENSG00000057757",2173,"PITHD1"
"ENSG00000057935",10580,"MTA3"
"ENSG00000058056",15296,"USP13"
"ENSG00000058063",10569,"ATP11B"
"ENSG00000058085",6770,"LAMC2"
"ENSG00000058091",7017,"CDK14"
"ENSG00000058262",11707,"SEC61A1"
"ENSG00000058272",11864,"PPP1R12A"
"ENSG00000058335",9977,"RASGRF1"
"ENSG00000058404",11598,"CAMK2B"
"ENSG00000058453",8875,"CROCC"
"ENSG00000058600",9486,"POLR3E"
"ENSG00000058668",9502,"ATP2B4"
"ENSG00000058673",12829,"ZC3H11A"
"ENSG00000058729",5489,"RIOK2"
"ENSG00000058799",2036,"YIPF1"
"ENSG00000058804",4720,"NDC1"
"ENSG00000058866",10975,"DGKG"
"ENSG00000059122",8425,"FLYWCH1"
"ENSG00000059145",7494,"UNKL"
"ENSG00000059377",6177,"TBXAS1"
"ENSG00000059378",5510,"PARP12"
"ENSG00000059573",3759,"ALDH18A1"
"ENSG00000059588",7819,"TARBP1"
"ENSG00000059691",11741,"GATB"
"ENSG00000059728",6351,"MXD1"
"ENSG00000059758",6467,"CDK17"
"ENSG00000059769",2604,"DNAJC25"
"ENSG00000059804",7350,"SLC2A3"
"ENSG00000059915",5979,"PSD"
"ENSG00000060069",6196,"CTDP1"
"ENSG00000060138",8621,"YBX3"
"ENSG00000060140",3440,"STYK1"
"ENSG00000060237",17280,"WNK1"
"ENSG00000060303",408,"RPS17P5"
"ENSG00000060339",6059,"CCAR1"
"ENSG00000060491",4702,"OGFR"
"ENSG00000060558",2753,"GNA15"
"ENSG00000060566",2648,"CREB3L3"
"ENSG00000060642",8084,"PIGV"
"ENSG00000060656",6682,"PTPRU"
"ENSG00000060688",3887,"SNRNP40"
"ENSG00000060709",10780,"RIMBP2"
"ENSG00000060718",9091,"COL11A1"
"ENSG00000060749",10908,"QSER1"
"ENSG00000060762",1540,"MPC1"
"ENSG00000060971",7106,"ACAA1"
"ENSG00000060982",11415,"BCAT1"
"ENSG00000061273",9928,"HDAC7"
"ENSG00000061337",5706,"LZTS1"
"ENSG00000061455",9230,"PRDM6"
"ENSG00000061492",1991,"WNT8A"
"ENSG00000061656",2348,"SPAG4"
"ENSG00000061676",22520,"NCKAP1"
"ENSG00000061794",1930,"MRPS35"
"ENSG00000061918",3944,"GUCY1B1"
"ENSG00000061936",10158,"SFSWAP"
"ENSG00000061938",12245,"TNK2"
"ENSG00000061987",16014,"MON2"
"ENSG00000062038",6392,"CDH3"
"ENSG00000062096",2205,"ARSF"
"ENSG00000062194",6472,"GPBP1"
"ENSG00000062282",7904,"DGAT2"
"ENSG00000062370",3848,"ZNF112"
"ENSG00000062485",6401,"CS"
"ENSG00000062524",3491,"LTK"
"ENSG00000062582",2607,"MRPS24"
"ENSG00000062598",6597,"ELMO2"
"ENSG00000062650",7205,"WAPL"
"ENSG00000062716",10001,"VMP1"
"ENSG00000062725",9890,"APPBP2"
"ENSG00000062822",4934,"POLD1"
"ENSG00000063015",4946,"SEZ6"
"ENSG00000063046",6028,"EIF4B"
"ENSG00000063127",3589,"SLC6A16"
"ENSG00000063169",7496,"BICRA"
"ENSG00000063176",6009,"SPHK2"
"ENSG00000063177",3857,"RPL18"
"ENSG00000063180",1946,"CA11"
"ENSG00000063241",4408,"ISOC2"
"ENSG00000063244",4040,"U2AF2"
"ENSG00000063245",17616,"EPN1"
"ENSG00000063322",3839,"MED29"
"ENSG00000063438",9480,"AHRR"
"ENSG00000063515",2625,"GSC2"
"ENSG00000063587",8147,"ZNF275"
"ENSG00000063601",6328,"MTMR1"
"ENSG00000063660",6522,"GPC1"
"ENSG00000063761",5293,"ADCK1"
"ENSG00000063854",5839,"HAGH"
"ENSG00000063978",6836,"RNF4"
"ENSG00000064012",7237,"CASP8"
"ENSG00000064042",10862,"LIMCH1"
"ENSG00000064102",3059,"INTS13"
"ENSG00000064115",5504,"TM7SF3"
"ENSG00000064195",2715,"DLX3"
"ENSG00000064199",5159,"SPA17"
"ENSG00000064201",3797,"TSPAN32"
"ENSG00000064205",4981,"CCN5"
"ENSG00000064218",2697,"DMRT3"
"ENSG00000064225",6304,"ST3GAL6"
"ENSG00000064270",7352,"ATP2C2"
"ENSG00000064300",4141,"NGFR"
"ENSG00000064309",19924,"CDON"
"ENSG00000064313",16255,"TAF2"
"ENSG00000064393",15622,"HIPK2"
"ENSG00000064419",4676,"TNPO3"
"ENSG00000064489",1929,"BORCS8-MEF2B"
"ENSG00000064490",2503,"RFXANK"
"ENSG00000064545",3281,"TMEM161A"
"ENSG00000064547",2975,"LPAR2"
"ENSG00000064601",8633,"CTSA"
"ENSG00000064607",8468,"SUGP2"
"ENSG00000064651",10653,"SLC12A2"
"ENSG00000064652",3474,"SNX24"
"ENSG00000064655",3618,"EYA2"
"ENSG00000064666",3640,"CNN2"
"ENSG00000064687",9591,"ABCA7"
"ENSG00000064692",7266,"SNCAIP"
"ENSG00000064703",8778,"DDX20"
"ENSG00000064726",4066,"BTBD1"
"ENSG00000064763",13684,"FAR2"
"ENSG00000064787",10533,"BCAS1"
"ENSG00000064835",1566,"POU1F1"
"ENSG00000064886",3295,"CHI3L2"
"ENSG00000064932",6610,"SBNO2"
"ENSG00000064933",5448,"PMS1"
"ENSG00000064961",3857,"HMG20B"
"ENSG00000064989",7309,"CALCRL"
"ENSG00000064995",6904,"TAF11"
"ENSG00000064999",9967,"ANKS1A"
"ENSG00000065000",9317,"AP3D1"
"ENSG00000065029",6782,"ZNF76"
"ENSG00000065054",3516,"NHERF2"
"ENSG00000065057",2430,"NTHL1"
"ENSG00000065060",9567,"BLTP3A"
"ENSG00000065135",9044,"GNAI3"
"ENSG00000065150",9664,"IPO5"
"ENSG00000065154",3388,"OAT"
"ENSG00000065183",10276,"WDR3"
"ENSG00000065243",6897,"PKN2"
"ENSG00000065268",2283,"WDR18"
"ENSG00000065308",7047,"TRAM2"
"ENSG00000065320",6415,"NTN1"
"ENSG00000065325",5696,"GLP2R"
"ENSG00000065328",5456,"MCM10"
"ENSG00000065357",10098,"DGKA"
"ENSG00000065361",11711,"ERBB3"
"ENSG00000065371",4518,"ROPN1"
"ENSG00000065413",12826,"ANKRD44"
"ENSG00000065427",4051,"KARS1"
"ENSG00000065457",6118,"ADAT1"
"ENSG00000065485",4067,"PDIA5"
"ENSG00000065491",3462,"TBC1D22B"
"ENSG00000065518",1877,"NDUFB4"
"ENSG00000065526",15120,"SPEN"
"ENSG00000065534",31537,"MYLK"
"ENSG00000065548",5594,"ZC3H15"
"ENSG00000065559",5709,"MAP2K4"
"ENSG00000065600",2917,"PACC1"
"ENSG00000065609",6651,"SNAP91"
"ENSG00000065613",8107,"SLK"
"ENSG00000065615",9621,"CYB5R4"
"ENSG00000065618",6989,"COL17A1"
"ENSG00000065621",9926,"GSTO2"
"ENSG00000065665",3916,"SEC61A2"
"ENSG00000065675",3285,"PRKCQ"
"ENSG00000065717",4141,"TLE2"
"ENSG00000065802",7407,"ASB1"
"ENSG00000065809",7019,"FAM107B"
"ENSG00000065833",3338,"ME1"
"ENSG00000065882",9556,"TBC1D1"
"ENSG00000065883",24780,"CDK13"
"ENSG00000065911",11443,"MTHFD2"
"ENSG00000065923",9980,"SLC9A7"
"ENSG00000065970",6297,"FOXJ2"
"ENSG00000065978",3395,"YBX1"
"ENSG00000065989",6762,"PDE4A"
"ENSG00000066027",3942,"PPP2R5A"
"ENSG00000066032",7535,"CTNNA2"
"ENSG00000066044",6962,"ELAVL1"
"ENSG00000066056",6705,"TIE1"
"ENSG00000066084",10351,"DIP2B"
"ENSG00000066117",4903,"SMARCD1"
"ENSG00000066135",5184,"KDM4A"
"ENSG00000066136",5990,"NFYC"
"ENSG00000066185",2181,"ZMYND12"
"ENSG00000066230",5754,"SLC9A3"
"ENSG00000066248",4647,"NGEF"
"ENSG00000066279",11994,"ASPM"
"ENSG00000066294",9255,"CD84"
"ENSG00000066322",2506,"ELOVL1"
"ENSG00000066336",4020,"SPI1"
"ENSG00000066379",3672,"POLR1H"
"ENSG00000066382",8114,"MPPED2"
"ENSG00000066405",3715,"CLDN18"
"ENSG00000066422",15511,"ZBTB11"
"ENSG00000066427",9624,"ATXN3"
"ENSG00000066455",3205,"GOLGA5"
"ENSG00000066468",18813,"FGFR2"
"ENSG00000066557",2843,"LRRC40"
"ENSG00000066583",1942,"ISOC1"
"ENSG00000066629",8987,"EML1"
"ENSG00000066651",5722,"TRMT11"
"ENSG00000066654",6501,"THUMPD1"
"ENSG00000066697",3289,"MSANTD3"
"ENSG00000066735",7041,"KIF26A"
"ENSG00000066739",14256,"ATG2B"
"ENSG00000066777",11059,"ARFGEF1"
"ENSG00000066813",8158,"ACSM2B"
"ENSG00000066827",8900,"ZFAT"
"ENSG00000066855",4629,"MTFR1"
"ENSG00000066923",6142,"STAG3"
"ENSG00000066926",11128,"FECH"
"ENSG00000066933",20319,"MYO9A"
"ENSG00000067048",5720,"DDX3Y"
"ENSG00000067057",7774,"PFKP"
"ENSG00000067064",4294,"IDI1"
"ENSG00000067066",14134,"SP100"
"ENSG00000067082",6139,"KLF6"
"ENSG00000067113",1935,"PLPP1"
"ENSG00000067141",8137,"NEO1"
"ENSG00000067167",4131,"TRAM1"
"ENSG00000067177",6350,"PHKA1"
"ENSG00000067182",4205,"TNFRSF1A"
"ENSG00000067191",7096,"CACNB1"
"ENSG00000067208",14589,"EVI5"
"ENSG00000067221",10458,"STOML1"
"ENSG00000067225",8572,"PKM"
"ENSG00000067248",4890,"DHX29"
"ENSG00000067334",7518,"DNTTIP2"
"ENSG00000067365",8254,"METTL22"
"ENSG00000067369",12976,"TP53BP1"
"ENSG00000067445",6716,"TRO"
"ENSG00000067533",7877,"RRP15"
"ENSG00000067560",4805,"RHOA"
"ENSG00000067596",10760,"DHX8"
"ENSG00000067601",534,"PMS2P4"
"ENSG00000067606",7695,"PRKCZ"
"ENSG00000067646",5557,"ZFY"
"ENSG00000067704",4135,"IARS2"
"ENSG00000067715",9463,"SYT1"
"ENSG00000067798",13278,"NAV3"
"ENSG00000067829",2699,"IDH3G"
"ENSG00000067836",3613,"ROGDI"
"ENSG00000067840",4341,"PDZD4"
"ENSG00000067842",10469,"ATP2B3"
"ENSG00000067900",13369,"ROCK1"
"ENSG00000067955",4652,"CBFB"
"ENSG00000067992",17456,"PDK3"
"ENSG00000068001",4421,"HYAL2"
"ENSG00000068024",14179,"HDAC4"
"ENSG00000068028",3683,"RASSF1"
"ENSG00000068078",4848,"FGFR3"
"ENSG00000068079",1958,"IFI35"
"ENSG00000068097",7043,"HEATR6"
"ENSG00000068120",4032,"COASY"
"ENSG00000068137",4803,"PLEKHH3"
"ENSG00000068305",7128,"MEF2A"
"ENSG00000068308",3333,"OTUD5"
"ENSG00000068323",4207,"TFE3"
"ENSG00000068354",3966,"TBC1D25"
"ENSG00000068366",9971,"ACSL4"
"ENSG00000068383",3739,"INPP5A"
"ENSG00000068394",1658,"GPKOW"
"ENSG00000068400",16204,"GRIPAP1"
"ENSG00000068438",2872,"FTSJ1"
"ENSG00000068489",6743,"PRR11"
"ENSG00000068615",6937,"REEP1"
"ENSG00000068650",14024,"ATP11A"
"ENSG00000068654",19694,"POLR1A"
"ENSG00000068697",1546,"LAPTM4A"
"ENSG00000068724",13446,"TTC7A"
"ENSG00000068745",5624,"IP6K2"
"ENSG00000068781",4294,"STON1-GTF2A1L"
"ENSG00000068784",5045,"SRBD1"
"ENSG00000068796",13050,"KIF2A"
"ENSG00000068831",6084,"RASGRP2"
"ENSG00000068878",10392,"PSME4"
"ENSG00000068885",7080,"IFT80"
"ENSG00000068903",6206,"SIRT2"
"ENSG00000068912",16419,"ERLEC1"
"ENSG00000068971",3360,"PPP2R5B"
"ENSG00000068976",4658,"PYGM"
"ENSG00000068985",659,"PAGE1"
"ENSG00000069011",3442,"PITX1"
"ENSG00000069018",3768,"TRPC7"
"ENSG00000069020",14654,"MAST4"
"ENSG00000069122",6601,"ADGRF5"
"ENSG00000069188",11963,"SDK2"
"ENSG00000069206",4483,"ADAM7"
"ENSG00000069248",6081,"NUP133"
"ENSG00000069275",6449,"NUCKS1"
"ENSG00000069329",9733,"VPS35"
"ENSG00000069345",4951,"DNAJA2"
"ENSG00000069399",3094,"BCL3"
"ENSG00000069424",17212,"KCNAB2"
"ENSG00000069431",17483,"ABCC9"
"ENSG00000069482",1300,"GAL"
"ENSG00000069493",6955,"CLEC2D"
"ENSG00000069509",1257,"FUNDC1"
"ENSG00000069535",2895,"MAOB"
"ENSG00000069667",17023,"RORA"
"ENSG00000069696",1501,"DRD4"
"ENSG00000069702",8577,"TGFBR3"
"ENSG00000069764",752,"PLA2G10"
"ENSG00000069812",5407,"HES2"
"ENSG00000069849",2617,"ATP1B3"
"ENSG00000069869",9036,"NEDD4"
"ENSG00000069943",4542,"PIGB"
"ENSG00000069956",6592,"MAPK6"
"ENSG00000069966",13330,"GNB5"
"ENSG00000069974",11345,"RAB27A"
"ENSG00000069998",4936,"HDHD5"
"ENSG00000070010",8722,"UFD1"
"ENSG00000070018",10369,"LRP6"
"ENSG00000070019",4191,"GUCY2C"
"ENSG00000070031",526,"SCT"
"ENSG00000070047",5785,"PHRF1"
"ENSG00000070061",24261,"ELP1"
"ENSG00000070081",9023,"NUCB2"
"ENSG00000070087",3608,"PFN2"
"ENSG00000070159",9995,"PTPN3"
"ENSG00000070182",14796,"SPTB"
"ENSG00000070190",4590,"DAPP1"
"ENSG00000070193",6399,"FGF10"
"ENSG00000070214",12373,"SLC44A1"
"ENSG00000070269",8072,"TMEM260"
"ENSG00000070366",10568,"SMG6"
"ENSG00000070367",12459,"EXOC5"
"ENSG00000070371",10052,"CLTCL1"
"ENSG00000070388",2780,"FGF22"
"ENSG00000070404",3033,"FSTL3"
"ENSG00000070413",5596,"DGCR2"
"ENSG00000070423",3452,"RNF126"
"ENSG00000070444",8701,"MNT"
"ENSG00000070476",7329,"ZXDC"
"ENSG00000070495",5969,"JMJD6"
"ENSG00000070501",4106,"POLB"
"ENSG00000070526",3396,"ST6GALNAC1"
"ENSG00000070540",3403,"WIPI1"
"ENSG00000070601",5913,"FRMPD1"
"ENSG00000070610",4803,"GBA2"
"ENSG00000070614",9510,"NDST1"
"ENSG00000070669",4896,"ASNS"
"ENSG00000070718",6276,"AP3M2"
"ENSG00000070729",7310,"CNGB1"
"ENSG00000070731",3002,"ST6GALNAC2"
"ENSG00000070748",6588,"CHAT"
"ENSG00000070756",9546,"PABPC1"
"ENSG00000070759",3319,"TESK2"
"ENSG00000070761",2302,"CFAP20"
"ENSG00000070770",10363,"CSNK2A2"
"ENSG00000070778",7670,"PTPN21"
"ENSG00000070785",3411,"EIF2B3"
"ENSG00000070808",9481,"CAMK2A"
"ENSG00000070814",11439,"TCOF1"
"ENSG00000070831",24398,"CDC42"
"ENSG00000070882",8089,"OSBPL3"
"ENSG00000070886",5434,"EPHA8"
"ENSG00000070915",6180,"SLC12A3"
"ENSG00000070950",6984,"RAD18"
"ENSG00000070961",9523,"ATP2B1"
"ENSG00000070985",5722,"TRPM5"
"ENSG00000071051",2975,"NCK2"
"ENSG00000071054",11958,"MAP4K4"
"ENSG00000071073",9636,"MGAT4A"
"ENSG00000071082",5277,"RPL31"
"ENSG00000071127",18461,"WDR1"
"ENSG00000071189",16418,"SNX13"
"ENSG00000071203",1839,"MS4A12"
"ENSG00000071205",10755,"ARHGAP10"
"ENSG00000071242",8302,"RPS6KA2"
"ENSG00000071243",5200,"ING3"
"ENSG00000071246",7223,"VASH1"
"ENSG00000071282",9025,"LMCD1"
"ENSG00000071462",1201,"BUD23"
"ENSG00000071537",9553,"SEL1L"
"ENSG00000071539",3319,"TRIP13"
"ENSG00000071553",5683,"ATP6AP1"
"ENSG00000071564",6368,"TCF3"
"ENSG00000071575",4567,"TRIB2"
"ENSG00000071626",9201,"DAZAP1"
"ENSG00000071655",7909,"MBD3"
"ENSG00000071677",264,"PRLH"
"ENSG00000071794",6024,"HLTF"
"ENSG00000071859",2552,"FAM50A"
"ENSG00000071889",5098,"FAM3A"
"ENSG00000071894",6058,"CPSF1"
"ENSG00000071909",8236,"MYO3B"
"ENSG00000071967",5172,"CYBRD1"
"ENSG00000071991",6864,"CDH19"
"ENSG00000071994",6476,"PDCD2"
"ENSG00000072041",20154,"SLC6A15"
"ENSG00000072042",5498,"RDH11"
"ENSG00000072062",7330,"PRKACA"
"ENSG00000072071",8487,"ADGRL1"
"ENSG00000072080",1265,"SPP2"
"ENSG00000072110",14325,"ACTN1"
"ENSG00000072121",15884,"ZFYVE26"
"ENSG00000072133",8988,"RPS6KA6"
"ENSG00000072134",8492,"EPN2"
"ENSG00000072135",5732,"PTPN18"
"ENSG00000072163",8731,"LIMS2"
"ENSG00000072182",5250,"ASIC4"
"ENSG00000072195",17066,"SPEG"
"ENSG00000072201",5624,"LNX1"
"ENSG00000072210",15331,"ALDH3A2"
"ENSG00000072274",17376,"TFRC"
"ENSG00000072310",8234,"SREBF1"
"ENSG00000072315",12143,"TRPC5"
"ENSG00000072364",11281,"AFF4"
"ENSG00000072401",3480,"UBE2D1"
"ENSG00000072415",14825,"PALS1"
"ENSG00000072422",4779,"RHOBTB1"
"ENSG00000072501",10830,"SMC1A"
"ENSG00000072506",2822,"HSD17B10"
"ENSG00000072518",12010,"MARK2"
"ENSG00000072571",3932,"HMMR"
"ENSG00000072609",17113,"CHFR"
"ENSG00000072657",12264,"TRHDE"
"ENSG00000072682",10128,"P4HA2"
"ENSG00000072694",6655,"FCGR2B"
"ENSG00000072736",8806,"NFATC3"
"ENSG00000072756",14503,"TRNT1"
"ENSG00000072778",4820,"ACADVL"
"ENSG00000072786",8915,"STK10"
"ENSG00000072803",5577,"FBXW11"
"ENSG00000072818",7420,"ACAP1"
"ENSG00000072832",5869,"CRMP1"
"ENSG00000072840",7144,"EVC"
"ENSG00000072849",6383,"DERL2"
"ENSG00000072858",7937,"SIDT1"
"ENSG00000072864",8217,"NDE1"
"ENSG00000072952",7700,"IRAG1"
"ENSG00000072954",2987,"TMEM38A"
"ENSG00000072958",14094,"AP1M1"
"ENSG00000073008",10427,"PVR"
"ENSG00000073050",2745,"XRCC1"
"ENSG00000073060",14887,"SCARB1"
"ENSG00000073067",2791,"CYP2W1"
"ENSG00000073111",4902,"MCM2"
"ENSG00000073146",6826,"MOV10L1"
"ENSG00000073150",3103,"PANX2"
"ENSG00000073169",2331,"SELENOO"
"ENSG00000073282",7479,"TP63"
"ENSG00000073331",12326,"ALPK1"
"ENSG00000073350",7939,"LLGL2"
"ENSG00000073417",8004,"PDE8A"
"ENSG00000073464",7562,"CLCN4"
"ENSG00000073536",5475,"NLE1"
"ENSG00000073578",8703,"SDHA"
"ENSG00000073584",18470,"SMARCE1"
"ENSG00000073598",1352,"FNDC8"
"ENSG00000073605",5905,"GSDMB"
"ENSG00000073614",12029,"KDM5A"
"ENSG00000073670",4813,"ADAM11"
"ENSG00000073711",7785,"PPP2R3A"
"ENSG00000073712",8463,"FERMT2"
"ENSG00000073734",7715,"ABCB11"
"ENSG00000073737",3750,"DHRS9"
"ENSG00000073754",2469,"CD5L"
"ENSG00000073756",5484,"PTGS2"
"ENSG00000073792",5330,"IGF2BP2"
"ENSG00000073803",12604,"MAP3K13"
"ENSG00000073849",11142,"ST6GAL1"
"ENSG00000073861",2625,"TBX21"
"ENSG00000073905",848,"VDAC1P1"
"ENSG00000073910",18852,"FRY"
"ENSG00000073921",6342,"PICALM"
"ENSG00000073969",9462,"NSF"
"ENSG00000074047",7720,"GLI2"
"ENSG00000074054",11004,"CLASP1"
"ENSG00000074071",1092,"MRPS34"
"ENSG00000074181",9408,"NOTCH3"
"ENSG00000074201",4581,"CLNS1A"
"ENSG00000074211",9366,"PPP2R2C"
"ENSG00000074219",2980,"TEAD2"
"ENSG00000074266",7989,"EED"
"ENSG00000074276",5397,"CDHR2"
"ENSG00000074317",2008,"SNCB"
"ENSG00000074319",3558,"TSG101"
"ENSG00000074356",14720,"NCBP3"
"ENSG00000074370",6895,"ATP2A3"
"ENSG00000074410",6998,"CA12"
"ENSG00000074416",11298,"MGLL"
"ENSG00000074527",4365,"NTN4"
"ENSG00000074582",3379,"BCS1L"
"ENSG00000074590",5924,"NUAK1"
"ENSG00000074603",10211,"DPP8"
"ENSG00000074621",9084,"SLC24A1"
"ENSG00000074657",11754,"ZNF532"
"ENSG00000074660",4954,"SCARF1"
"ENSG00000074695",6070,"LMAN1"
"ENSG00000074696",7094,"HACD3"
"ENSG00000074706",8485,"IPCEF1"
"ENSG00000074755",15888,"ZZEF1"
"ENSG00000074771",1980,"NOX3"
"ENSG00000074800",5216,"ENO1"
"ENSG00000074803",12838,"SLC12A1"
"ENSG00000074842",1670,"MYDGF"
"ENSG00000074855",5005,"ANO8"
"ENSG00000074935",7087,"TUBE1"
"ENSG00000074964",7954,"ARHGEF10L"
"ENSG00000074966",6701,"TXK"
"ENSG00000075035",6740,"WSCD2"
"ENSG00000075043",12816,"KCNQ2"
"ENSG00000075073",2922,"TACR2"
"ENSG00000075089",3813,"ACTR6"
"ENSG00000075131",2739,"TIPIN"
"ENSG00000075142",4226,"SRI"
"ENSG00000075151",11885,"EIF4G3"
"ENSG00000075188",3488,"NUP37"
"ENSG00000075213",9259,"SEMA3A"
"ENSG00000075218",4113,"GTSE1"
"ENSG00000075223",6100,"SEMA3C"
"ENSG00000075234",3578,"TTC38"
"ENSG00000075239",7223,"ACAT1"
"ENSG00000075240",4901,"GRAMD4"
"ENSG00000075275",16045,"CELSR1"
"ENSG00000075290",2144,"WNT8B"
"ENSG00000075292",13508,"ZNF638"
"ENSG00000075303",5084,"SLC25A40"
"ENSG00000075336",5197,"TIMM21"
"ENSG00000075340",12673,"ADD2"
"ENSG00000075388",3165,"FGF4"
"ENSG00000075391",20172,"RASAL2"
"ENSG00000075399",3340,"VPS9D1"
"ENSG00000075407",13190,"ZNF37A"
"ENSG00000075413",21530,"MARK3"
"ENSG00000075415",8896,"SLC25A3"
"ENSG00000075420",13324,"FNDC3B"
"ENSG00000075426",7162,"FOSL2"
"ENSG00000075429",10576,"CACNG5"
"ENSG00000075461",3583,"CACNG4"
"ENSG00000075539",18165,"FRYL"
"ENSG00000075568",13042,"TMEM131"
"ENSG00000075618",3699,"FSCN1"
"ENSG00000075624",4405,"ACTB"
"ENSG00000075643",6303,"MOCOS"
"ENSG00000075651",9954,"PLD1"
"ENSG00000075673",4424,"ATP12A"
"ENSG00000075702",12217,"WDR62"
"ENSG00000075711",16552,"DLG1"
"ENSG00000075785",7194,"RAB7A"
"ENSG00000075790",5625,"BCAP29"
"ENSG00000075826",7934,"SEC31B"
"ENSG00000075856",7637,"SART3"
"ENSG00000075884",6127,"ARHGAP15"
"ENSG00000075886",1572,"TUBA3D"
"ENSG00000075891",6582,"PAX2"
"ENSG00000075914",4429,"EXOSC7"
"ENSG00000075945",4978,"KIFAP3"
"ENSG00000075975",9783,"MKRN2"
"ENSG00000076003",4135,"MCM6"
"ENSG00000076043",3650,"REXO2"
"ENSG00000076053",7885,"RBM7"
"ENSG00000076067",8911,"RBMS2"
"ENSG00000076108",10936,"BAZ2A"
"ENSG00000076201",6866,"PTPN23"
"ENSG00000076242",8144,"MLH1"
