"ID","Length","Symbol"
"ENSG00000049759",17455,"NEDD4L"
"ENSG00000049768",2647,"FOXP3"
"ENSG00000049769",4173,"PPP1R3F"
"ENSG00000049860",5067,"HEXB"
"ENSG00000049883",12115,"PTCD2"
"ENSG00000050030",11757,"NEXMIF"
"ENSG00000050130",4350,"JKAMP"
"ENSG00000050165",5059,"DKK3"
"ENSG00000050327",5818,"ARHGEF5"
"ENSG00000050344",4249,"NFE2L3"
"ENSG00000050393",6057,"MCUR1"
"ENSG00000050405",6317,"LIMA1"
"ENSG00000050426",6032,"LETMD1"
"ENSG00000050438",17980,"SLC4A8"
"ENSG00000050555",7594,"LAMC3"
"ENSG00000050628",9653,"PTGER3"
"ENSG00000050730",3768,"TNIP3"
"ENSG00000050748",8955,"MAPK9"
"ENSG00000050767",3586,"COL23A1"
"ENSG00000050820",9178,"BCAR1"
"ENSG00000051009",4736,"FAM160A2"
"ENSG00000051108",5155,"HERPUD1"
"ENSG00000051128",3422,"HOMER3"
"ENSG00000051180",3046,"RAD51"
"ENSG00000051341",9400,"POLQ"
"ENSG00000051382",7850,"PIK3CB"
"ENSG00000051523",3357,"CYBA"
"ENSG00000051596",3453,"THOC3"
"ENSG00000051620",10356,"HEBP2"
"ENSG00000051825",10304,"MPHOSPH9"
"ENSG00000052126",12558,"PLEKHA5"
"ENSG00000052344",3010,"PRSS8"
"ENSG00000052723",5894,"SIKE1"
"ENSG00000052749",8529,"RRP12"
"ENSG00000052795",10868,"FNIP2"
"ENSG00000052802",2892,"MSMO1"
"ENSG00000052841",11284,"TTC17"
"ENSG00000052850",5750,"ALX4"
"ENSG00000053108",6734,"FSTL4"
"ENSG00000053254",11033,"FOXN3"
"ENSG00000053328",1774,"METTL24"
"ENSG00000053371",1781,"AKR7A2"
"ENSG00000053372",2822,"MRTO4"
"ENSG00000053438",1297,"NNAT"
"ENSG00000053501",2431,"USE1"
"ENSG00000053524",20568,"MCF2L2"
"ENSG00000053702",2803,"NRIP2"
"ENSG00000053747",13522,"LAMA3"
"ENSG00000053770",13034,"AP5M1"
"ENSG00000053900",7494,"ANAPC4"
"ENSG00000053918",3971,"KCNQ1"
"ENSG00000054116",3527,"TRAPPC3"
"ENSG00000054118",4736,"THRAP3"
"ENSG00000054148",1612,"PHPT1"
"ENSG00000054179",2633,"ENTPD2"
"ENSG00000054219",8798,"LY75"
"ENSG00000054267",11073,"ARID4B"
"ENSG00000054277",3716,"OPN3"
"ENSG00000054282",5322,"SDCCAG8"
"ENSG00000054356",8261,"PTPRN"
"ENSG00000054392",6641,"HHAT"
"ENSG00000054523",17720,"KIF1B"
"ENSG00000054598",3926,"FOXC1"
"ENSG00000054611",5315,"TBC1D22A"
"ENSG00000054654",31374,"SYNE2"
"ENSG00000054690",10817,"PLEKHH1"
"ENSG00000054793",8317,"ATP9A"
"ENSG00000054796",1867,"SPO11"
"ENSG00000054803",3024,"CBLN4"
"ENSG00000054938",3135,"CHRDL2"
"ENSG00000054965",7887,"FAM168A"
"ENSG00000054967",6322,"RELT"
"ENSG00000054983",6825,"GALC"
"ENSG00000055044",3299,"NOP58"
"ENSG00000055070",4747,"SZRD1"
"ENSG00000055118",5877,"KCNH2"
"ENSG00000055130",3548,"CUL1"
"ENSG00000055147",6543,"FAM114A2"
"ENSG00000055163",10498,"CYFIP2"
"ENSG00000055208",6010,"TAB2"
"ENSG00000055211",2248,"GINM1"
"ENSG00000055332",10753,"EIF2AK2"
"ENSG00000055483",9235,"USP36"
"ENSG00000055609",20114,"KMT2C"
"ENSG00000055732",6623,"MCOLN3"
"ENSG00000055813",3982,"CCDC85A"
"ENSG00000055917",6978,"PUM2"
"ENSG00000055950",3573,"MRPL43"
"ENSG00000055955",5462,"ITIH4"
"ENSG00000055957",4544,"ITIH1"
"ENSG00000056050",1436,"HPF1"
"ENSG00000056097",6792,"ZFR"
"ENSG00000056277",4634,"ZNF280C"
"ENSG00000056291",2359,"NPFFR2"
"ENSG00000056487",5753,"PHF21B"
"ENSG00000056558",6449,"TRAF1"
"ENSG00000056586",11545,"RC3H2"
"ENSG00000056678",330,"KIFC1"
"ENSG00000056736",3038,"IL17RB"
"ENSG00000056972",6553,"TRAF3IP2"
"ENSG00000056998",3655,"GYG2"
"ENSG00000057019",11274,"DCBLD2"
"ENSG00000057149",1777,"SERPINB3"
"ENSG00000057252",7005,"SOAT1"
"ENSG00000057294",7043,"PKP2"
"ENSG00000057468",3266,"MSH4"
"ENSG00000057593",3795,"F7"
"ENSG00000057608",4033,"GDI2"
"ENSG00000057657",6369,"PRDM1"
"ENSG00000057663",5517,"ATG5"
"ENSG00000057704",6515,"TMCC3"
"ENSG00000057757",2186,"PITHD1"
"ENSG00000057935",10580,"MTA3"
"ENSG00000058056",8440,"USP13"
"ENSG00000058063",9196,"ATP11B"
"ENSG00000058085",6543,"LAMC2"
"ENSG00000058091",6841,"CDK14"
"ENSG00000058262",4697,"SEC61A1"
"ENSG00000058272",11815,"PPP1R12A"
"ENSG00000058335",9929,"RASGRF1"
"ENSG00000058404",8159,"CAMK2B"
"ENSG00000058453",8871,"CROCC"
"ENSG00000058600",9488,"POLR3E"
"ENSG00000058668",9721,"ATP2B4"
"ENSG00000058673",12798,"ZC3H11A"
"ENSG00000058729",5502,"RIOK2"
"ENSG00000058799",2072,"YIPF1"
"ENSG00000058804",5135,"NDC1"
"ENSG00000058866",10978,"DGKG"
"ENSG00000059122",8419,"FLYWCH1"
"ENSG00000059145",7494,"UNKL"
"ENSG00000059377",6200,"TBXAS1"
"ENSG00000059378",6285,"PARP12"
"ENSG00000059573",3766,"ALDH18A1"
"ENSG00000059588",7743,"TARBP1"
"ENSG00000059691",11757,"GATB"
"ENSG00000059728",6351,"MXD1"
"ENSG00000059758",6547,"CDK17"
"ENSG00000059769",2586,"DNAJC25"
"ENSG00000059804",6159,"SLC2A3"
"ENSG00000059915",6338,"PSD"
"ENSG00000060069",7415,"CTDP1"
"ENSG00000060138",8610,"YBX3"
"ENSG00000060140",3424,"STYK1"
"ENSG00000060237",14370,"WNK1"
"ENSG00000060303",408,"RPS17P5"
"ENSG00000060339",6059,"CCAR1"
"ENSG00000060491",4702,"OGFR"
"ENSG00000060558",2613,"GNA15"
"ENSG00000060566",2678,"CREB3L3"
"ENSG00000060642",3382,"PIGV"
"ENSG00000060656",6682,"PTPRU"
"ENSG00000060688",3881,"SNRNP40"
"ENSG00000060709",8536,"RIMBP2"
"ENSG00000060718",8512,"COL11A1"
"ENSG00000060749",10537,"QSER1"
"ENSG00000060762",1546,"MPC1"
"ENSG00000060971",7106,"ACAA1"
"ENSG00000060982",11775,"BCAT1"
"ENSG00000061273",9928,"HDAC7"
"ENSG00000061337",5706,"LZTS1"
"ENSG00000061455",9350,"PRDM6"
"ENSG00000061492",2089,"WNT8A"
"ENSG00000061656",2240,"SPAG4"
"ENSG00000061676",22520,"NCKAP1"
"ENSG00000061794",1979,"MRPS35"
"ENSG00000061918",3724,"GUCY1B3"
"ENSG00000061936",10157,"SFSWAP"
"ENSG00000061938",12015,"TNK2"
"ENSG00000061987",16017,"MON2"
"ENSG00000062038",6236,"CDH3"
"ENSG00000062096",2204,"ARSF"
"ENSG00000062194",6472,"GPBP1"
"ENSG00000062282",7905,"DGAT2"
"ENSG00000062370",3848,"ZNF112"
"ENSG00000062485",6402,"CS"
"ENSG00000062524",3490,"LTK"
"ENSG00000062582",2613,"MRPS24"
"ENSG00000062598",6598,"ELMO2"
"ENSG00000062650",7228,"WAPL"
"ENSG00000062716",6916,"VMP1"
"ENSG00000062725",9876,"APPBP2"
"ENSG00000062822",4858,"POLD1"
"ENSG00000063015",5115,"SEZ6"
"ENSG00000063046",6146,"EIF4B"
"ENSG00000063127",3599,"SLC6A16"
"ENSG00000063169",7507,"BICRA"
"ENSG00000063176",6009,"SPHK2"
"ENSG00000063177",4209,"RPL18"
"ENSG00000063180",2075,"CA11"
"ENSG00000063241",4408,"ISOC2"
"ENSG00000063244",4115,"U2AF2"
"ENSG00000063245",17616,"EPN1"
"ENSG00000063322",3835,"MED29"
"ENSG00000063438",7678,"AHRR"
"ENSG00000063515",1033,"GSC2"
"ENSG00000063587",8139,"ZNF275"
"ENSG00000063601",6323,"MTMR1"
"ENSG00000063660",6516,"GPC1"
"ENSG00000063761",5317,"ADCK1"
"ENSG00000063854",5975,"HAGH"
"ENSG00000063978",7270,"RNF4"
"ENSG00000064012",7243,"CASP8"
"ENSG00000064042",10862,"LIMCH1"
"ENSG00000064102",3345,"INTS13"
"ENSG00000064115",3888,"TM7SF3"
"ENSG00000064195",2715,"DLX3"
"ENSG00000064199",5205,"SPA17"
"ENSG00000064201",3793,"TSPAN32"
"ENSG00000064205",4981,"WISP2"
"ENSG00000064218",2387,"DMRT3"
"ENSG00000064225",6288,"ST3GAL6"
"ENSG00000064270",7352,"ATP2C2"
"ENSG00000064300",4150,"NGFR"
"ENSG00000064309",10600,"CDON"
"ENSG00000064313",6547,"TAF2"
"ENSG00000064393",15402,"HIPK2"
"ENSG00000064419",4676,"TNPO3"
"ENSG00000064489",1931,"BORCS8-MEF2B"
"ENSG00000064490",2503,"RFXANK"
"ENSG00000064545",3281,"TMEM161A"
"ENSG00000064547",2980,"LPAR2"
"ENSG00000064601",5856,"CTSA"
"ENSG00000064607",8468,"SUGP2"
"ENSG00000064651",10664,"SLC12A2"
"ENSG00000064652",3550,"SNX24"
"ENSG00000064655",3618,"EYA2"
"ENSG00000064666",3645,"CNN2"
"ENSG00000064687",8367,"ABCA7"
"ENSG00000064692",7325,"SNCAIP"
"ENSG00000064703",6019,"DDX20"
"ENSG00000064726",4169,"BTBD1"
"ENSG00000064763",5411,"FAR2"
"ENSG00000064787",8186,"BCAS1"
"ENSG00000064835",1569,"POU1F1"
"ENSG00000064886",3295,"CHI3L2"
"ENSG00000064932",6626,"SBNO2"
"ENSG00000064933",5454,"PMS1"
"ENSG00000064961",3857,"HMG20B"
"ENSG00000064989",6144,"CALCRL"
"ENSG00000064995",1580,"TAF11"
"ENSG00000064999",6777,"ANKS1A"
"ENSG00000065000",8601,"AP3D1"
"ENSG00000065029",6789,"ZNF76"
"ENSG00000065054",3550,"SLC9A3R2"
"ENSG00000065057",2430,"NTHL1"
"ENSG00000065060",9908,"UHRF1BP1"
"ENSG00000065135",27174,"GNAI3"
"ENSG00000065150",9671,"IPO5"
"ENSG00000065154",3388,"OAT"
"ENSG00000065183",10275,"WDR3"
"ENSG00000065243",6897,"PKN2"
"ENSG00000065268",2357,"WDR18"
"ENSG00000065308",6908,"TRAM2"
"ENSG00000065320",6383,"NTN1"
"ENSG00000065325",6052,"GLP2R"
"ENSG00000065328",5454,"MCM10"
"ENSG00000065357",10215,"DGKA"
"ENSG00000065361",8658,"ERBB3"
"ENSG00000065371",4518,"ROPN1"
"ENSG00000065413",10839,"ANKRD44"
"ENSG00000065427",4065,"KARS"
"ENSG00000065457",4486,"ADAT1"
"ENSG00000065485",4030,"PDIA5"
"ENSG00000065491",3462,"TBC1D22B"
"ENSG00000065518",1889,"NDUFB4"
"ENSG00000065526",13294,"SPEN"
"ENSG00000065534",22167,"MYLK"
"ENSG00000065548",3125,"ZC3H15"
"ENSG00000065559",5714,"MAP2K4"
"ENSG00000065600",2914,"TMEM206"
"ENSG00000065609",6651,"SNAP91"
"ENSG00000065613",7974,"SLK"
"ENSG00000065615",9635,"CYB5R4"
"ENSG00000065618",6426,"COL17A1"
"ENSG00000065621",9921,"GSTO2"
"ENSG00000065665",3916,"SEC61A2"
"ENSG00000065675",3295,"PRKCQ"
"ENSG00000065717",4038,"TLE2"
"ENSG00000065802",7410,"ASB1"
"ENSG00000065809",7019,"FAM107B"
"ENSG00000065833",3371,"ME1"
"ENSG00000065882",9032,"TBC1D1"
"ENSG00000065883",8921,"CDK13"
"ENSG00000065911",4870,"MTHFD2"
"ENSG00000065923",10033,"SLC9A7"
"ENSG00000065970",6296,"FOXJ2"
"ENSG00000065978",1930,"YBX1"
"ENSG00000065989",6646,"PDE4A"
"ENSG00000066027",3825,"PPP2R5A"
"ENSG00000066032",7535,"CTNNA2"
"ENSG00000066044",6956,"ELAVL1"
"ENSG00000066056",6694,"TIE1"
"ENSG00000066084",10361,"DIP2B"
"ENSG00000066117",5136,"SMARCD1"
"ENSG00000066135",5172,"KDM4A"
"ENSG00000066136",5990,"NFYC"
"ENSG00000066185",2195,"ZMYND12"
"ENSG00000066230",2783,"SLC9A3"
"ENSG00000066248",4678,"NGEF"
"ENSG00000066279",10887,"ASPM"
"ENSG00000066294",9255,"CD84"
"ENSG00000066322",2507,"ELOVL1"
"ENSG00000066336",2069,"SPI1"
"ENSG00000066379",3672,"ZNRD1"
"ENSG00000066382",8197,"MPPED2"
"ENSG00000066405",3880,"CLDN18"
"ENSG00000066422",7416,"ZBTB11"
"ENSG00000066427",28202,"ATXN3"
"ENSG00000066455",3295,"GOLGA5"
"ENSG00000066468",7578,"FGFR2"
"ENSG00000066557",2884,"LRRC40"
"ENSG00000066583",1940,"ISOC1"
"ENSG00000066629",8899,"EML1"
"ENSG00000066651",2690,"TRMT11"
"ENSG00000066654",6501,"THUMPD1"
"ENSG00000066697",3253,"MSANTD3"
"ENSG00000066735",6756,"KIF26A"
"ENSG00000066739",14778,"ATG2B"
"ENSG00000066777",10964,"ARFGEF1"
"ENSG00000066813",8158,"ACSM2B"
"ENSG00000066827",8900,"ZFAT"
"ENSG00000066855",4629,"MTFR1"
"ENSG00000066923",8583,"STAG3"
"ENSG00000066926",4473,"FECH"
"ENSG00000066933",20253,"MYO9A"
"ENSG00000067048",5738,"DDX3Y"
"ENSG00000067057",4836,"PFKP"
"ENSG00000067064",3589,"IDI1"
"ENSG00000067066",12618,"SP100"
"ENSG00000067082",6139,"KLF6"
"ENSG00000067113",2016,"PLPP1"
"ENSG00000067141",8117,"NEO1"
"ENSG00000067167",3878,"TRAM1"
"ENSG00000067177",6350,"PHKA1"
"ENSG00000067182",4005,"TNFRSF1A"
"ENSG00000067191",7094,"CACNB1"
"ENSG00000067208",8276,"EVI5"
"ENSG00000067221",10461,"STOML1"
"ENSG00000067225",8571,"PKM"
"ENSG00000067248",4734,"DHX29"
"ENSG00000067334",7519,"DNTTIP2"
"ENSG00000067365",8254,"METTL22"
"ENSG00000067369",12991,"TP53BP1"
"ENSG00000067445",6716,"TRO"
"ENSG00000067533",7883,"RRP15"
"ENSG00000067560",2582,"RHOA"
"ENSG00000067596",9302,"DHX8"
"ENSG00000067601",1060,"PMS2P4"
"ENSG00000067606",7636,"PRKCZ"
"ENSG00000067646",5527,"ZFY"
"ENSG00000067704",4165,"IARS2"
"ENSG00000067715",6494,"SYT1"
"ENSG00000067798",12135,"NAV3"
"ENSG00000067829",2717,"IDH3G"
"ENSG00000067836",3683,"ROGDI"
"ENSG00000067840",4341,"PDZD4"
"ENSG00000067842",7534,"ATP2B3"
"ENSG00000067900",11113,"ROCK1"
"ENSG00000067955",4129,"CBFB"
"ENSG00000067992",2695,"PDK3"
"ENSG00000068001",4545,"HYAL2"
"ENSG00000068024",13368,"HDAC4"
"ENSG00000068028",3683,"RASSF1"
"ENSG00000068078",4834,"FGFR3"
"ENSG00000068079",1973,"IFI35"
"ENSG00000068097",4868,"HEATR6"
"ENSG00000068120",4032,"COASY"
"ENSG00000068137",4803,"PLEKHH3"
"ENSG00000068305",6925,"MEF2A"
"ENSG00000068308",3592,"OTUD5"
"ENSG00000068323",4283,"TFE3"
"ENSG00000068354",4223,"TBC1D25"
"ENSG00000068366",6415,"ACSL4"
"ENSG00000068383",3706,"INPP5A"
"ENSG00000068394",1742,"GPKOW"
"ENSG00000068400",6841,"GRIPAP1"
"ENSG00000068438",2872,"FTSJ1"
"ENSG00000068489",4080,"PRR11"
"ENSG00000068615",5380,"REEP1"
"ENSG00000068650",13733,"ATP11A"
"ENSG00000068654",13519,"POLR1A"
"ENSG00000068697",1946,"LAPTM4A"
"ENSG00000068724",6949,"TTC7A"
"ENSG00000068745",5624,"IP6K2"
"ENSG00000068781",4294,"STON1-GTF2A1L"
"ENSG00000068784",5045,"SRBD1"
"ENSG00000068796",4774,"KIF2A"
"ENSG00000068831",6084,"RASGRP2"
"ENSG00000068878",10241,"PSME4"
"ENSG00000068885",7175,"IFT80"
"ENSG00000068903",6224,"SIRT2"
"ENSG00000068912",2592,"ERLEC1"
"ENSG00000068971",3376,"PPP2R5B"
"ENSG00000068976",4981,"PYGM"
"ENSG00000068985",665,"PAGE1"
"ENSG00000069011",3511,"PITX1"
"ENSG00000069018",3185,"TRPC7"
"ENSG00000069020",14675,"MAST4"
"ENSG00000069122",6650,"ADGRF5"
"ENSG00000069188",11607,"SDK2"
"ENSG00000069206",4483,"ADAM7"
"ENSG00000069248",6080,"NUP133"
"ENSG00000069275",6546,"NUCKS1"
"ENSG00000069329",9733,"VPS35"
"ENSG00000069345",5065,"DNAJA2"
"ENSG00000069399",3242,"BCL3"
"ENSG00000069424",9534,"KCNAB2"
"ENSG00000069431",11616,"ABCC9"
"ENSG00000069482",1300,"GAL"
"ENSG00000069493",6957,"CLEC2D"
"ENSG00000069509",1399,"FUNDC1"
"ENSG00000069535",2891,"MAOB"
"ENSG00000069667",17040,"RORA"
"ENSG00000069696",1477,"DRD4"
"ENSG00000069702",8705,"TGFBR3"
"ENSG00000069712",4631,"KIAA1107"
"ENSG00000069764",1116,"PLA2G10"
"ENSG00000069812",5407,"HES2"
"ENSG00000069849",2584,"ATP1B3"
"ENSG00000069869",9097,"NEDD4"
"ENSG00000069943",4542,"PIGB"
"ENSG00000069956",6388,"MAPK6"
"ENSG00000069966",13302,"GNB5"
"ENSG00000069974",5605,"RAB27A"
"ENSG00000069998",4936,"HDHD5"
"ENSG00000070010",8736,"UFD1"
"ENSG00000070018",10337,"LRP6"
"ENSG00000070019",4177,"GUCY2C"
"ENSG00000070031",366,"SCT"
"ENSG00000070047",5769,"PHRF1"
"ENSG00000070061",6048,"ELP1"
"ENSG00000070081",8995,"NUCB2"
"ENSG00000070087",3440,"PFN2"
"ENSG00000070159",9995,"PTPN3"
"ENSG00000070182",14772,"SPTB"
"ENSG00000070190",4548,"DAPP1"
"ENSG00000070193",3011,"FGF10"
"ENSG00000070214",12172,"SLC44A1"
"ENSG00000070269",8077,"TMEM260"
"ENSG00000070366",10554,"SMG6"
"ENSG00000070367",12575,"EXOC5"
"ENSG00000070371",10049,"CLTCL1"
"ENSG00000070388",2778,"FGF22"
"ENSG00000070404",3067,"FSTL3"
"ENSG00000070413",5605,"DGCR2"
"ENSG00000070423",3496,"RNF126"
"ENSG00000070444",8728,"MNT"
"ENSG00000070476",7357,"ZXDC"
"ENSG00000070495",5969,"JMJD6"
"ENSG00000070501",4106,"POLB"
"ENSG00000070526",3448,"ST6GALNAC1"
"ENSG00000070540",3402,"WIPI1"
"ENSG00000070601",5867,"FRMPD1"
"ENSG00000070610",4803,"GBA2"
"ENSG00000070614",9529,"NDST1"
"ENSG00000070669",4455,"ASNS"
"ENSG00000070718",6276,"AP3M2"
"ENSG00000070729",7298,"CNGB1"
"ENSG00000070731",3098,"ST6GALNAC2"
"ENSG00000070748",3750,"CHAT"
"ENSG00000070756",4752,"PABPC1"
"ENSG00000070759",3322,"TESK2"
"ENSG00000070761",2375,"CFAP20"
"ENSG00000070770",6905,"CSNK2A2"
"ENSG00000070778",7396,"PTPN21"
"ENSG00000070785",3411,"EIF2B3"
"ENSG00000070808",6150,"CAMK2A"
"ENSG00000070814",11278,"TCOF1"
"ENSG00000070831",3598,"CDC42"
"ENSG00000070882",8100,"OSBPL3"
"ENSG00000070886",5358,"EPHA8"
"ENSG00000070915",6180,"SLC12A3"
"ENSG00000070950",6983,"RAD18"
"ENSG00000070961",9493,"ATP2B1"
"ENSG00000070985",3962,"TRPM5"
"ENSG00000071051",2990,"NCK2"
"ENSG00000071054",11961,"MAP4K4"
"ENSG00000071073",9630,"MGAT4A"
"ENSG00000071082",5791,"RPL31"
"ENSG00000071127",7827,"WDR1"
"ENSG00000071189",16418,"SNX13"
"ENSG00000071203",1839,"MS4A12"
"ENSG00000071205",10759,"ARHGAP10"
"ENSG00000071242",8243,"RPS6KA2"
"ENSG00000071243",5214,"ING3"
"ENSG00000071246",6502,"VASH1"
"ENSG00000071282",9130,"LMCD1"
"ENSG00000071462",7944,"BUD23"
"ENSG00000071537",9559,"SEL1L"
"ENSG00000071539",3560,"TRIP13"
"ENSG00000071553",4884,"ATP6AP1"
"ENSG00000071564",6080,"TCF3"
"ENSG00000071575",4588,"TRIB2"
"ENSG00000071626",9201,"DAZAP1"
"ENSG00000071655",7845,"MBD3"
"ENSG00000071677",264,"PRLH"
"ENSG00000071794",6024,"HLTF"
"ENSG00000071859",2567,"FAM50A"
"ENSG00000071889",5098,"FAM3A"
"ENSG00000071894",6072,"CPSF1"
"ENSG00000071909",8236,"MYO3B"
"ENSG00000071967",5176,"CYBRD1"
"ENSG00000071991",6864,"CDH19"
"ENSG00000071994",6476,"PDCD2"
"ENSG00000072041",8781,"SLC6A15"
"ENSG00000072042",5518,"RDH11"
"ENSG00000072062",6144,"PRKACA"
"ENSG00000072071",8487,"ADGRL1"
"ENSG00000072080",1265,"SPP2"
"ENSG00000072110",10626,"ACTN1"
"ENSG00000072121",15706,"ZFYVE26"
"ENSG00000072133",8502,"RPS6KA6"
"ENSG00000072134",8517,"EPN2"
"ENSG00000072135",5774,"PTPN18"
"ENSG00000072163",8487,"LIMS2"
"ENSG00000072182",5250,"ASIC4"
"ENSG00000072195",17910,"SPEG"
"ENSG00000072201",5725,"LNX1"
"ENSG00000072210",6457,"ALDH3A2"
"ENSG00000072274",7887,"TFRC"
"ENSG00000072310",8030,"SREBF1"
"ENSG00000072315",5839,"TRPC5"
"ENSG00000072364",11297,"AFF4"
"ENSG00000072401",3486,"UBE2D1"
"ENSG00000072415",8743,"MPP5"
"ENSG00000072422",4841,"RHOBTB1"
"ENSG00000072501",10484,"SMC1A"
"ENSG00000072506",1115,"HSD17B10"
"ENSG00000072518",6154,"MARK2"
"ENSG00000072571",3936,"HMMR"
"ENSG00000072609",17127,"CHFR"
"ENSG00000072657",11950,"TRHDE"
"ENSG00000072682",8502,"P4HA2"
"ENSG00000072694",6651,"FCGR2B"
"ENSG00000072736",8806,"NFATC3"
"ENSG00000072756",5518,"TRNT1"
"ENSG00000072778",4865,"ACADVL"
"ENSG00000072786",9083,"STK10"
"ENSG00000072803",5577,"FBXW11"
"ENSG00000072818",7421,"ACAP1"
"ENSG00000072832",5823,"CRMP1"
"ENSG00000072840",7148,"EVC"
"ENSG00000072849",6386,"DERL2"
"ENSG00000072858",8060,"SIDT1"
"ENSG00000072864",5512,"NDE1"
"ENSG00000072952",7700,"MRVI1"
"ENSG00000072954",3005,"TMEM38A"
"ENSG00000072958",14371,"AP1M1"
"ENSG00000073008",3519,"PVR"
"ENSG00000073050",3459,"XRCC1"
"ENSG00000073060",7741,"SCARB1"
"ENSG00000073067",2773,"CYP2W1"
"ENSG00000073111",4902,"MCM2"
"ENSG00000073146",6872,"MOV10L1"
"ENSG00000073150",3102,"PANX2"
"ENSG00000073169",2363,"SELENOO"
"ENSG00000073282",7454,"TP63"
"ENSG00000073331",12325,"ALPK1"
"ENSG00000073350",7909,"LLGL2"
"ENSG00000073417",7886,"PDE8A"
"ENSG00000073464",6789,"CLCN4"
"ENSG00000073536",5463,"NLE1"
"ENSG00000073578",8383,"SDHA"
"ENSG00000073584",11022,"SMARCE1"
"ENSG00000073598",1388,"FNDC8"
"ENSG00000073605",5905,"GSDMB"
"ENSG00000073614",12091,"KDM5A"
"ENSG00000073670",4770,"ADAM11"
"ENSG00000073711",7837,"PPP2R3A"
"ENSG00000073712",8510,"FERMT2"
"ENSG00000073734",5151,"ABCB11"
"ENSG00000073737",3750,"DHRS9"
"ENSG00000073754",2456,"CD5L"
"ENSG00000073756",5269,"PTGS2"
"ENSG00000073792",4735,"IGF2BP2"
"ENSG00000073803",12623,"MAP3K13"
"ENSG00000073849",9151,"ST6GAL1"
"ENSG00000073861",2614,"TBX21"
"ENSG00000073905",848,"VDAC1P1"
"ENSG00000073910",13810,"FRY"
"ENSG00000073921",5833,"PICALM"
"ENSG00000073969",5005,"NSF"
"ENSG00000074047",7341,"GLI2"
"ENSG00000074054",11052,"CLASP1"
"ENSG00000074071",1097,"MRPS34"
"ENSG00000074181",9394,"NOTCH3"
"ENSG00000074201",4592,"CLNS1A"
"ENSG00000074211",9198,"PPP2R2C"
"ENSG00000074219",2980,"TEAD2"
"ENSG00000074266",7016,"EED"
"ENSG00000074276",5348,"CDHR2"
"ENSG00000074317",2006,"SNCB"
"ENSG00000074319",3839,"TSG101"
"ENSG00000074356",14718,"NCBP3"
"ENSG00000074370",6893,"ATP2A3"
"ENSG00000074410",7313,"CA12"
"ENSG00000074416",10102,"MGLL"
"ENSG00000074527",4166,"NTN4"
"ENSG00000074582",3379,"BCS1L"
"ENSG00000074590",7008,"NUAK1"
"ENSG00000074603",10211,"DPP8"
"ENSG00000074621",9084,"SLC24A1"
"ENSG00000074657",11951,"ZNF532"
"ENSG00000074660",4961,"SCARF1"
"ENSG00000074695",6767,"LMAN1"
"ENSG00000074696",7097,"HACD3"
"ENSG00000074706",8474,"IPCEF1"
"ENSG00000074755",15878,"ZZEF1"
"ENSG00000074771",2042,"NOX3"
"ENSG00000074800",3958,"ENO1"
"ENSG00000074803",12476,"SLC12A1"
"ENSG00000074842",1678,"MYDGF"
"ENSG00000074855",4979,"ANO8"
"ENSG00000074935",6973,"TUBE1"
"ENSG00000074964",7817,"ARHGEF10L"
"ENSG00000074966",3472,"TXK"
"ENSG00000075035",6557,"WSCD2"
"ENSG00000075043",12775,"KCNQ2"
"ENSG00000075073",2871,"TACR2"
"ENSG00000075089",3813,"ACTR6"
"ENSG00000075131",2755,"TIPIN"
"ENSG00000075142",4237,"SRI"
"ENSG00000075151",9596,"EIF4G3"
"ENSG00000075188",3492,"NUP37"
"ENSG00000075213",9371,"SEMA3A"
"ENSG00000075218",4242,"GTSE1"
"ENSG00000075223",6268,"SEMA3C"
"ENSG00000075234",3578,"TTC38"
"ENSG00000075239",5584,"ACAT1"
"ENSG00000075240",4885,"GRAMD4"
"ENSG00000075275",12806,"CELSR1"
"ENSG00000075290",2112,"WNT8B"
"ENSG00000075292",12474,"ZNF638"
"ENSG00000075303",5081,"SLC25A40"
"ENSG00000075336",5208,"TIMM21"
"ENSG00000075340",12673,"ADD2"
"ENSG00000075388",3233,"FGF4"
"ENSG00000075391",16044,"RASAL2"
"ENSG00000075399",3428,"VPS9D1"
"ENSG00000075407",13190,"ZNF37A"
"ENSG00000075413",8891,"MARK3"
"ENSG00000075415",8896,"SLC25A3"
"ENSG00000075420",13270,"FNDC3B"
"ENSG00000075426",7157,"FOSL2"
"ENSG00000075429",1311,"CACNG5"
"ENSG00000075461",3380,"CACNG4"
"ENSG00000075539",18161,"FRYL"
"ENSG00000075568",12985,"TMEM131"
"ENSG00000075618",3692,"FSCN1"
"ENSG00000075624",3256,"ACTB"
"ENSG00000075643",6281,"MOCOS"
"ENSG00000075651",12859,"PLD1"
"ENSG00000075673",4442,"ATP12A"
"ENSG00000075702",9775,"WDR62"
"ENSG00000075711",11001,"DLG1"
"ENSG00000075785",2717,"RAB7A"
"ENSG00000075790",8409,"BCAP29"
"ENSG00000075826",7938,"SEC31B"
"ENSG00000075856",7271,"SART3"
"ENSG00000075884",6226,"ARHGAP15"
"ENSG00000075886",1598,"TUBA3D"
"ENSG00000075891",6243,"PAX2"
"ENSG00000075914",4442,"EXOSC7"
"ENSG00000075945",4978,"KIFAP3"
"ENSG00000075975",2848,"MKRN2"
"ENSG00000076003",4118,"MCM6"
"ENSG00000076043",3699,"REXO2"
